lat,lng,state,name,address,phone,email,website,contact_person,evitp_listing_url,source,scraped_at
40.001054,-74.943414,new-jersey,"A & S Electric, Inc.","7026 Camden Avenue, Unit C, Pennsauken, NJ 08110, USA",8568163805,estimating@aselinc.com,,Michael Angelone,https://evitp.org/newjersey/listing/a-s-electric,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Aldridge Electric, Inc.","New Jersey, USA",18472761127,ggiovannetti@aldridgegroup.com,https://www.aldridgegroup.com/,Gina Giovannetti,https://evitp.org/newjersey/listing/aldridge-electric-inc,evitp.org,2026-08-31
40.891071,-73.84224,new-jersey,"All Balanced Electrical, Inc.","4021 De Reimer Avenue, The Bronx, NY, 10466, USA",8629268496,,https://allbalancedelectrical.com/,Imru Witter,https://evitp.org/newjersey/listing/all-balanced-electrical-inc,evitp.org,2026-08-31
40.40902,-74.1967,new-jersey,Allstate Sales Group,"670 North Beers Street, Holmdel, NJ, 07733, USA",7323355588,aabadie@asginc.us,https://www.asginc.us/,Anne Abadie,https://evitp.org/newjersey/listing/allstate-sales-group,evitp.org,2026-08-31
40.220582,-74.759717,new-jersey,"Armour & Sons Electric, Inc.","Trenton, NJ, USA",2159434400,rickjr@armourandsons.com,http://armourandsons.com/,,https://evitp.org/newjersey/listing/armour-sons-electric-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Battaglia Electric, Inc.","New Jersey, USA",3023256100,jmeyer@battag.com,http://battag.com/,Jim Meyer,https://evitp.org/newjersey/listing/battaglia-electric-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Billtier Electric, Inc.","New Jersey, USA",15854135850,mpfeffer@billitierelectric.com,https://billitierelectric.com/,Matthew Pfeffer,https://evitp.org/newjersey/listing/billtier-electric-inc,evitp.org,2026-08-31
40.235493,-74.730652,new-jersey,"Bryan Electric Co, Inc.","1800 East State St. Suite 150 C. Hamilton, New Jersey 08609",6093938325,EV@bryanelectricco.com,https://bryanelectricco.com/,,https://evitp.org/newjersey/listing/bryan-electric-co-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Carr and Duff, Inc.","New Jersey, USA",2153282490,sduff@carduff.com,https://carrduff.com/,Shawn Duff,https://evitp.org/newjersey/listing/carr-and-duff-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Charles H, MacDonald Electric, Inc.","New Jersey, USA",610993986627,amacdonald@macdonaldelec.com,https://macdonaldelec.com/,Andrew MacDonald,https://evitp.org/newjersey/listing/charles-h-macdonald-electric-inc,evitp.org,2026-08-31
39.971897,-75.021879,new-jersey,D.P. Murt Co. Inc.,"9028 Collins Ave, Pennsauken Township, NJ 08110, USA",8566653488,eng20@aol.com,http://dpmurt.com/,Dennis Murt,https://evitp.org/newjersey/listing/d-p-murt-co-inc,evitp.org,2026-08-31
40.736575,-74.128623,new-jersey,E-J Electric Installation Co.,"63 Blanchard Street, Newark, NJ, 07105, USA",9739693270,bbergan@ej1899.com,https://www.ej1899.com/,,https://evitp.org/newjersey/listing/e-j-electric-installation-co,evitp.org,2026-08-31
40.102298,-74.076069,new-jersey,Eco-Lectric Electrical Contractors,"651 Valley Road, Brielle, NJ 08730, USA",7329035070,ecolectric@gmail.com,,Todd lockwood,https://evitp.org/newjersey/listing/eco-lectric-electrical-contractors,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Emanon Electric, Inc.","New Jersey, USA",7188482891,faragona@emanonelectric.com,,Frank Argona,https://evitp.org/newjersey/listing/emanon-electric-inc,evitp.org,2026-08-31
40.873199,-74.319908,new-jersey,Encore Energy Group,"24 Commerce Rd. Suite M, Fairfield, NJ. USA, 07004",8666944533,jgumbaz@encoreenergygroup.com,https://encoreenergygroup.com/,Jason Gumbaz,https://evitp.org/newjersey/listing/encore-energy-group,evitp.org,2026-08-31
41.276376,-74.652018,new-jersey,"EV Charging Installers of America, LLC.","1214 Route 23, Bld B. Wantage, NJ, 07461, USA",9738971697,chris.lehr@evcharginginstallers.com,https://www.evcharginginstallers.com/,Chris Lehr,https://evitp.org/newjersey/listing/ev-charging-installers-of-america-llc,evitp.org,2026-08-31
39.972394,-74.683004,new-jersey,"GDS Electric, Inc.","P.O. Box 196, Pemberton, NJ 08068, USA",6093717433,melissa@gdselectricinc.com,http://gdselectricinc.com,Melissa Carson,https://evitp.org/newjersey/listing/gds-electric-inc,evitp.org,2026-08-31
40.908122,-74.679687,new-jersey,"Gilmore Electric, Inc.","Center Street, Landing, NJ, 07850USA",9739004119,tom@gilmorelectric.com,,Thomas Gilmore,https://evitp.org/newjersey/listing/gilmore-electric-inc,evitp.org,2026-08-31
40.873457,-74.081071,new-jersey,"HBC Company, Inc","131 Washington Street, Lodi, NJ,  07644 USA",9737774472,jhoogendoorn@hbcco.com,https://hbcco.com/,Jerry Hoogendoorn,https://evitp.org/newjersey/listing/hbc-company-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Henkels & McCoy, Inc.","New Jersey, USA",2152837815,aisadore@henkels.com,https://www.henkels.com/,Alan Isadore,https://evitp.org/newjersey/listing/henkels-mccoy-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"I.B. Abel, Inc.","New Jersey, USA",17178942988,wboyer@ib-abel.com,https://www.ib-abel.com/,Waylon Boyer,https://evitp.org/newjersey/listing/i-b-abel-inc,evitp.org,2026-08-31
40.931051,-74.026102,new-jersey,MasTec Network Solutions,"140 Henley Ave, New Milford, NJ, 07646, USA",6094966517,keith.rodgers@mastec.com,https://www.mastec.com/,Keith Rodgers,https://evitp.org/newjersey/listing/total-power-electrical-solutions-inc,evitp.org,2026-08-31
40.533351,-74.548343,new-jersey,Matrix NAC,"1600 Cottontail Ln, Somerset, NJ 08873, USA",7323883540,stevenlamastra@matrixservicecompany.com,https://www.matrixnac.com/,Steven LaMastra,https://evitp.org/newjersey/listing/matrix-nac,evitp.org,2026-08-31
40.646478,-74.837097,new-jersey,Mt. Salem Electric,"24 Cokesbury Road suite 3, Lebanon, NJ, 08833 USA",9087356126,mike@mtsalemelectric.com,https://mtsalemelectric.com/,Michael Perentin,https://evitp.org/newjersey/listing/mt-salem-electric,evitp.org,2026-08-31
39.438536,-74.438621,new-jersey,New River Electrical Corporation,"New Jersey, USA",5405267501,ahartsfield@nrec.net,https://www.newriverelectrical.com/,Jonathan Aaron Hartsfield,https://evitp.org/newjersey/listing/new-river-electrical-corporation,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,Nucero Electric,"New Jersey, USA",16107680400,cfox@hbfrazer.com,https://www.hbfrazer.com/,Curt Fox,https://evitp.org/newjersey/listing/nucero-electric,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,Parsons Electric,"New Jersey, USA",17635287670,brad.bacon@pecsolutions.com,https://www.pecsolutions.com/,Brad Bacon,https://evitp.org/newjersey/listing/parsons-electric,evitp.org,2026-08-31
40.777992,-74.177673,new-jersey,"Power Electric Co., Inc.","22 N 7th St, Belleville, NJ 07109, USA",9734847300,theodore@powerelectric.net,https://powerelectric.net/,Theodore Diaco,https://evitp.org/newjersey/listing/power-electric-co-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Robert B. Samuels, Inc.","New Jersey, USA",2126455150,tpagliaro@rbsamuels.com,http://rbsamuels.com/,Thomas Pagliaro,https://evitp.org/newjersey/listing/robert-b-samuels-inc,evitp.org,2026-08-31
40.735657,-74.172367,new-jersey,Sargent Electric Company,"Newark, NJ, USA",4123947600,info@sargentelectric.com,https://www.sargentelectric.com/,Tim Snyder,https://evitp.org/newjersey/listing/sargent-electric-company,evitp.org,2026-08-31
40.694226,-74.216607,new-jersey,"Solo Energy & Electrical, inc.","1282 North Broad Street, Hillside, NJ, 07205, USA",9177811946,jweisz@soloenergy.com,https://www.soloenergy.com/,Joel Weisz,https://evitp.org/newjersey/listing/solo-energy-and-electrical-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,The State Group Industrial (USA) Limited,"New Jersey, USA",5869921572,Michigan.estimating@stategroup.com,https://stategroup.com/,Gino Robinet – Statewide Coordinator,https://evitp.org/newjersey/listing/the-state-group-industrial-usa-limited,evitp.org,2026-08-31
40.879316,-74.537655,new-jersey,"Tore Electric Co, Inc.","85 Franklin Road, Units 4A and 5A, Victory Gardens, Dover, NJ, 07801 USA",7329476280,pgasiorowski@toreelectric.com,http://www.toreelectric.com/,Pete Gasiorowski,https://evitp.org/newjersey/listing/tore-electric-co-inc,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,Treehouse,"New Jersey, USA",3235776795,hello@treehouse.pro,https://treehouse.pro/,Cullen Peters,https://evitp.org/newjersey/listing/treehouse,evitp.org,2026-08-31
40.058324,-74.405661,new-jersey,"Vasoli Electric Co., Inc.","New Jersey, USA",12158661000,svasoli@vasoli.com,http://vasoli.com/,"James Odgers              
             
                             
         
     
 
     
     
         
             
                  Redo search when map moved 
             
              
         
     
 
 
 
 
     
         Showing 35 results 
     
  
 
 											 

									 
					 
			 
   
    

	 
		 

			 
	 
		
		 
			 

				
 
			 
			 			  
	   


 
 

 
	   


The Electric Vehicle Infrastructure Training Program (EVITP) provides training and certification for electricians installing electric vehicle supply equipment (EVSE).  
		 		 
			 
					 
			 
			 			  
		 		 
			 
			  Contact Info 			  
	 
		 
			  		 
	 
	  Canada: www.NETCO.org 
 

 
	 
		 
			  		 
	 
	  United States:  EVITP, 811 N. Main Street, Suite 202,                     Royal Oak, MI  48067
 
 

 
	 
		 
			  		 
	 
	   info@evitp.org 
  
		 		 
	 			 
		 
		 
 


 
			 
			 

			
			 

			 
	 
		 Copyright © 2026 EVITP - ALL RIGHTS RESERVED -  TERMS OF USE  	 
	 
			 
 
			 

				 
		 
	 
		 
	 

   
   
 
{""prefetch"":[{""source"":""document"",""where"":{""and"":[{""href_matches"":""/*""},{""not"":{""href_matches"":[""/wp-*.php"",""/wp-admin/*"",""/wp-content/uploads/*"",""/wp-content/*"",""/wp-content/plugins/*"",""/wp-content/themes/siennawp/*"",""/*\\?(.+)""]}},{""not"":{""selector_matches"":""a[rel~=\""nofollow\""]""}},{""not"":{""selector_matches"":"".no-prefetch, .no-prefetch a""}}]},""eagerness"":""conservative""}]}
 
		  
		 
jQuery(document).ready(function($) {
SABAI.init($(""#sabai-content""));
});
   
  
  
  
  
  
  
 
wp.i18n.setLocaleData( { 'text direction\u0004ltr': [ 'ltr' ] } );
//# sourceURL=wp-i18n-js-after
 
  
 
var wpcf7 = {
    ""api"": {
        ""root"": ""https:\/\/evitp.org\/wp-json\/"",
        ""namespace"": ""contact-form-7\/v1""
    }
};
//# sourceURL=contact-form-7-js-before
 
  
 
var cf7appsHoneypotRefill = {""forceRefillOnInit"":""""};
//# sourceURL=cf7apps-honeypot-refill-js-extra
 
  
  
  
 
var mejsL10n = {""language"":""en"",""strings"":{""mejs.download-file"":""Download File"",""mejs.install-flash"":""You are using a browser that does not have Flash player enabled or installed. Please turn on your Flash player plugin or download the latest version from https://get.adobe.com/flashplayer/"",""mejs.fullscreen"":""Fullscreen"",""mejs.play"":""Play"",""mejs.pause"":""Pause"",""mejs.time-slider"":""Time Slider"",""mejs.time-help-text"":""Use Left/Right Arrow keys to advance one second, Up/Down arrows to advance ten seconds."",""mejs.live-broadcast"":""Live Broadcast"",""mejs.volume-help-text"":""Use Up/Down Arrow keys to increase or decrease volume."",""mejs.unmute"":""Unmute"",""mejs.mute"":""Mute"",""mejs.volume-slider"":""Volume Slider"",""mejs.video-player"":""Video Player"",""mejs.audio-player"":""Audio Player"",""mejs.captions-subtitles"":""Captions/Subtitles"",""mejs.captions-chapters"":""Chapters"",""mejs.none"":""None"",""mejs.afrikaans"":""Afrikaans"",""mejs.albanian"":""Albanian"",""mejs.arabic"":""Arabic"",""mejs.belarusian"":""Belarusian"",""mejs.bulgarian"":""Bulgarian"",""mejs.catalan"":""Catalan"",""mejs.chinese"":""Chinese"",""mejs.chinese-simplified"":""Chinese (Simplified)"",""mejs.chinese-traditional"":""Chinese (Traditional)"",""mejs.croatian"":""Croatian"",""mejs.czech"":""Czech"",""mejs.danish"":""Danish"",""mejs.dutch"":""Dutch"",""mejs.english"":""English"",""mejs.estonian"":""Estonian"",""mejs.filipino"":""Filipino"",""mejs.finnish"":""Finnish"",""mejs.french"":""French"",""mejs.galician"":""Galician"",""mejs.german"":""German"",""mejs.greek"":""Greek"",""mejs.haitian-creole"":""Haitian Creole"",""mejs.hebrew"":""Hebrew"",""mejs.hindi"":""Hindi"",""mejs.hungarian"":""Hungarian"",""mejs.icelandic"":""Icelandic"",""mejs.indonesian"":""Indonesian"",""mejs.irish"":""Irish"",""mejs.italian"":""Italian"",""mejs.japanese"":""Japanese"",""mejs.korean"":""Korean"",""mejs.latvian"":""Latvian"",""mejs.lithuanian"":""Lithuanian"",""mejs.macedonian"":""Macedonian"",""mejs.malay"":""Malay"",""mejs.maltese"":""Maltese"",""mejs.norwegian"":""Norwegian"",""mejs.persian"":""Persian"",""mejs.polish"":""Polish"",""mejs.portuguese"":""Portuguese"",""mejs.romanian"":""Romanian"",""mejs.russian"":""Russian"",""mejs.serbian"":""Serbian"",""mejs.slovak"":""Slovak"",""mejs.slovenian"":""Slovenian"",""mejs.spanish"":""Spanish"",""mejs.swahili"":""Swahili"",""mejs.swedish"":""Swedish"",""mejs.tagalog"":""Tagalog"",""mejs.thai"":""Thai"",""mejs.turkish"":""Turkish"",""mejs.ukrainian"":""Ukrainian"",""mejs.vietnamese"":""Vietnamese"",""mejs.welsh"":""Welsh"",""mejs.yiddish"":""Yiddish""}};
//# sourceURL=mediaelement-core-js-before
 
  
  
 
var _wpmejsSettings = {""pluginPath"":""/wp-includes/js/mediaelement/"",""classPrefix"":""mejs-"",""stretching"":""responsive"",""audioShortcodeLibrary"":""mediaelement"",""videoShortcodeLibrary"":""mediaelement""};
//# sourceURL=mediaelement-js-extra
 
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
  
 
var mkdfGlobalVars = {""vars"":{""mkdfAddForAdminBar"":0,""mkdfElementAppearAmount"":-150,""mkdfFinishedMessage"":""No more posts"",""mkdfMessage"":""Loading new posts..."",""mkdfTopBarHeight"":42,""mkdfStickyHeaderHeight"":0,""mkdfStickyHeaderTransparencyHeight"":60,""mkdfLogoAreaHeight"":0,""mkdfMenuAreaHeight"":131,""mkdfMobileHeaderHeight"":100}};
var mkdfPerPageVars = {""vars"":{""mkdfStickyScrollAmount"":450,""mkdfStickyScrollAmountFullScreen"":false,""mkdfHeaderTransparencyHeight"":0}};
//# sourceURL=sienna-mikado-modules-js-extra
 
  
  
  
 
var mkdfLike = {""ajaxurl"":""https://evitp.org/wp-admin/admin-ajax.php""};
//# sourceURL=sienna-mikado-like-js-extra
 
  
 
var GEM = {""thankyou"":""Thank you for signing up!"",""thankyou_suppressed"":""Thank you for signing up! Please check your email to confirm your subscription."",""oops"":""Oops! There was a problem. Please try again."",""email"":""Please enter a valid email address."",""required"":""%s is a required field.""};
//# sourceURL=gem-main-js-extra
 
  
  
  
 
var wpcf7_recaptcha = {
    ""sitekey"": ""6LdAGgcgAAAAALmBeuQZgYH6HTEI3KlPBF86-YxA"",
    ""actions"": {
        ""homepage"": ""homepage"",
        ""contactform"": ""contactform""
    }
};
//# sourceURL=wpcf7-recaptcha-js-before
 
  
 
{""baseUrl"":""https://s.w.org/images/core/emoji/17.0.2/72x72/"",""ext"":"".png"",""svgUrl"":""https://s.w.org/images/core/emoji/17.0.2/svg/"",""svgExt"":"".svg"",""source"":{""concatemoji"":""https://evitp.org/wp-includes/js/wp-emoji-release.min.js?ver=7.0.4""}}
 
 
/*! This file is auto-generated */
var e=""script#wp-emoji-settings"",t=document.querySelector(e);if(!(t instanceof HTMLScriptElement))throw new Error(""Element missing: ""+e);const r=JSON.parse(t.text),s=(window._wpemojiSettings=r,""wpEmojiSettingsSupports""),o=[""flag"",""emoji""];function i(e){try{var t={supportTests:e,timestamp:(new Date).valueOf()};sessionStorage.setItem(s,JSON.stringify(t))}catch(e){}}function c(e,t,n){e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(t,0,0);t=new Uint32Array(e.getImageData(0,0,e.canvas.width,e.canvas.height).data);e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(n,0,0);const r=new Uint32Array(e.getImageData(0,0,e.canvas.width,e.canvas.height).data);return t.every((e,t)=>e===r[t])}function p(e,t){e.clearRect(0,0,e.canvas.width,e.canvas.height),e.fillText(t,0,0);var n=e.getImageData(16,16,1,1);for(let e=0;e {o[e]=t(s,e,n,r)}),o}function a(e){var t=document.createElement(""script"");t.src=e,t.defer=!0,document.head.appendChild(t)}r.supports={everything:!0,everythingExceptFlag:!0},new Promise(t=>{let n=function(){try{var e=JSON.parse(sessionStorage.getItem(s));if(""object""==typeof e&&""number""==typeof e.timestamp&&(new Date).valueOf() {i(n=e.data),a.terminate(),t(n)})}catch(e){}i(n=f(o,u,c,p))}t(n)}).then(e=>{for(const n in e)r.supports[n]=e[n],r.supports.everything=r.supports.everything&&r.supports[n],""flag""!==n&&(r.supports.everythingExceptFlag=r.supports.everythingExceptFlag&&r.supports[n]);var t;r.supports.everythingExceptFlag=r.supports.everythingExceptFlag&&!r.supports.flag,r.supports.everything||((t=r.source||{}).concatemoji?a(t.concatemoji):t.wpemoji&&t.twemoji&&(a(t.twemoji),a(t.wpemoji)))});
//# sourceURL=https://evitp.org/wp-includes/js/wp-emoji-loader.min.js
 
 			  
			 
				/* @v3-js:start */
					let c4wp_onloadCallback = function() {
						for ( var i = 0; i   {
						if ( typeof jQuery !== 'undefined' && jQuery( 'input[id*=""c4wp-wc-checkout""]' ).length ) {
							var element = document.createElement('div');
							var html = '     ';
							element.innerHTML = html;
							jQuery( '[class*=""c4wp-wc-checkout""]' ).append( element );
							jQuery( '[class*=""c4wp-wc-checkout""]' ).find('*').off();
							c4wp_onloadCallback();
						}
					});
				/* @v3-js:end */",https://evitp.org/newjersey/listing/vasoli-electric-co-inc,evitp.org,2026-08-31
35.178231,-106.596588,new-mexico,"AB Powers, LLC","8300 Corona Loop Suite B. Albuquerque NM, 87113, USA",5055955840,shawn@abpowers.com,https://abpowers.com/,William Shawn Cates,https://evitp.org/newmexico/listing/ab-powers-llc,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,"Aldridge Electric, Inc.","New Mexico, USA",18472761127,ggiovannetti@aldridgegroup.com,https://www.aldridgegroup.com/,Gina Giovannetti,https://evitp.org/newmexico/listing/aldridge-electric-inc,evitp.org,2026-08-31
35.177784,-106.599153,new-mexico,D&H United Fueling Solutions,"4400 Anaheim Avenue Northeast, Albuquerque, NM, 87113, USA",8323855621,mmccabe@dh-united.com,https://dh-united.com/,Mike McCabe,https://evitp.org/newmexico/listing/dh-united-fueling-solutions,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,"Decker Electric, Inc.","New Mexico, USA",13162658182,bwilson@decker-electric.com,https://www.decker-electric.com/,Ben Wilson,https://evitp.org/newmexico/listing/decker-electric-inc,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,"Faith Enterprises, inc.","New Mexico, USA",7195788281,jconway@faithenterprises.com,http://www.faithenterprisesinc.com/,Justin Conway,https://evitp.org/newmexico/listing/faith-enterprises-inc,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,"Iteris, Inc.","New Mexico, USA",6576528288,bakerley@iteris.com,https://www.iteris.com/,Brian Akerley,https://evitp.org/newmexico/listing/iteris-inc,evitp.org,2026-08-31
32.305174,-106.797974,new-mexico,"Lynco Electric Company, Inc.","1520 W Amador Ave, Las Cruces, NM 88005, USA",5755239066,lyncoelecmark@comcast.net,https://www.lyncoelectric.net/,Mark W. Gill,https://evitp.org/newmexico/listing/lynco-electric-company-inc,evitp.org,2026-08-31
35.1,-106.52,new-mexico,"M Electric, Inc.","P.O. Box 11973, Albuquerque, NM 87192, USA",5058032199,miguel@melectric.com,,Miguel Silva,https://evitp.org/newmexico/listing/m-electric-inc,evitp.org,2026-08-31
35.097246,-106.639133,new-mexico,Miller Electric Company,"New Mexico, USA",9048324423,mhall@mecojax.com,https://www.mecojax.com/,Mike Hall,https://evitp.org/newmexico/listing/miller-electric-company,evitp.org,2026-08-31
35.178104,-106.748996,new-mexico,New River Electrical Corporation,"New Mexico, USA",5405267501,ahartsfield@nrec.net,https://www.newriverelectrical.com/,,https://evitp.org/newmexico/listing/new-river-electrical-corporation,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,Parsons Electric,"New Mexico, USA",17635287670,brad.bacon@pecsolutions.com,https://www.pecsolutions.com/,Brad Bacon,https://evitp.org/newmexico/listing/parsons-electric,evitp.org,2026-08-31
35.011808,-106.556736,new-mexico,SG Energy Solutions,"New Mexico, USA",3134028816,dsiders@sgenergysolutions.com,https://www.sg-solutionsgroup.com/,Desmen Siders,https://evitp.org/newmexico/listing/sg-energy-solutions,evitp.org,2026-08-31
34.51994,-105.87009,new-mexico,"Shambaugh and Sons, L.P.","New Mexico, USA",12604877846,dhearld@shambaugh.com,https://shambaugh.com/,Douglas M. Hearld,https://evitp.org/newmexico/listing/shambaugh-and-sons-l-p,evitp.org,2026-08-31
